uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date,time_gap
18162,2014-12-23,2018-06-05,男,沈阳,辽宁,CN,3,1947,2018-06-25,280
46337,2013-03-22,2018-11-27,男,北京,北京,CN,3,1947,2018-12-08,114
60614,2017-04-15,2017-07-23,男,广州,广东,CN,2,1842,2018-04-17,349
3665,2015-10-11,2019-01-06,男,兰州,甘肃,CN,2,2266,2019-02-17,43
16272,2018-01-12,2018-03-08,男,上海,上海,CN,3,2326,2018-07-19,256
31982,2015-12-06,2015-12-10,男,JAMESTOWN,NORTHCANOLINA,CN,2,1732,2019-03-10,22
59924,2017-06-02,2017-06-02,女,广州,广东,CN,3,2442,2018-06-29,276
20064,2018-02-10,2018-06-30,男,上海,上海,CN,2,2406,2019-01-06,85
53148,2014-10-07,2015-07-11,男,北京市,北京,CN,2,3144,2018-11-11,141
5196,2017-07-21,2017-07-25,男,贵阳,贵州,CN,2,1890,2019-01-23,68
48846,2013-12-23,2014-02-11,男,昆明,云南,CN,2,2915,2018-12-22,100
31440,2015-06-01,2016-02-05,女,北京,北京,CN,2,4154,2019-01-14,77
54447,2017-07-25,2017-12-18,男,佛山,广东,CN,2,2497,2019-02-26,34
46990,2018-01-18,2019-03-11,女,北京,北京,CN,2,1630,2019-03-12,20
22382,2015-04-21,2015-06-05,女,广州,广东,CN,2,2780,2018-10-04,179
25677,2018-01-01,2018-08-26,男,北京,.,CN,2,2020,2018-10-30,153
56000,2018-01-17,2018-01-19,男,.,北京,CN,2,3934,2018-11-01,151
37667,2017-03-04,2017-06-24,男,南宁,广西,CN,3,2184,2019-01-30,61
43165,2017-11-02,2017-11-02,男,哈尔滨,黑龙江,CN,3,5405,2018-05-20,316
50295,2016-05-17,2016-05-17,女,长春,吉林,CN,2,3783,2018-04-24,342
1838,2017-10-31,2018-08-11,女,,,TW,6,2622,2018-12-29,93
6075,2017-01-02,2017-02-05,男,上海,上海,CN,3,4126,2018-09-18,195
60450,2017-06-20,2018-06-05,男,北京,北京,CN,2,2025,2018-07-05,270
28976,2018-02-28,2018-03-30,女,沈阳,辽宁,CN,2,2571,2018-04-02,364
17882,2013-03-07,2013-03-11,男,,,CN,2,1298,2018-11-29,123
38586,2012-08-10,2014-08-18,男,沈阳市,辽宁,CN,2,1298,2018-12-14,108
3776,2013-12-08,2013-12-08,男,广州,东莞市,CN,2,2750,2018-07-15,260
51923,2017-10-31,2017-11-15,男,长沙,湖南,CN,4,3166,2018-06-11,294
31994,2016-03-25,2016-03-25,男,郑州,河南,CN,2,1926,2018-05-23,313
40758,2018-01-24,2018-05-26,男,三亚,海南,CN,2,3776,2018-05-26,310
18241,2015-11-29,2018-09-28,女,鹤山,广东,CN,3,2963,2018-11-01,151
39897,2014-01-23,2015-08-22,男,郑州,河南,CN,2,1960,2018-12-23,99
57609,2013-08-29,2013-08-29,男,广州,,CN,3,2283,2018-11-29,123
40414,2015-01-17,2015-07-25,女,北京,北京,CN,2,1714,2019-01-20,71
16648,2014-09-21,2014-09-21,女,大连,辽宁,CN,2,4570,2019-03-01,31
29026,2018-02-24,2018-02-24,男,北京,北京,CN,2,1582,2018-07-05,270
27077,2017-12-28,2018-08-17,男,上海市,上海,CN,2,2092,2018-08-19,225
59039,2017-12-27,2018-12-05,男,上海,上海,CN,2,2092,2019-03-21,11
19327,2012-03-15,2015-01-31,男,上海,上海,CN,2,1577,2018-10-12,171
55986,2017-12-30,2018-03-18,男,,,HK,2,3451,2018-09-11,202
46930,2017-11-15,2018-09-14,男,中山,广东,CN,2,2877,2018-09-18,195
14809,2017-04-15,2017-08-04,男,杭州,浙江,CN,2,3453,2018-10-17,166
38274,2010-09-15,2010-10-25,男,南昌,江西,CN,4,2732,2018-09-11,202
2239,2010-07-12,2010-08-09,女,深圳,广东,CN,3,2400,2019-02-07,53
10908,2018-02-26,2018-03-15,男,深圳,广东,CN,2,2883,2018-04-17,349
1789,2017-09-11,2017-12-03,男,广州,广东,CN,3,4066,2018-05-12,324
43345,2018-03-08,2018-03-08,女,北京,北京,CN,2,2644,2018-06-02,303
43476,2018-03-20,2018-03-20,男,成都,.,CN,2,2350,2018-05-25,311
30106,2013-03-12,2013-11-28,男,上海,上海,CN,2,2410,2018-10-14,169
8629,2012-04-23,2012-04-23,女,长春,吉林,CN,3,1764,2018-09-16,197
25357,2017-11-24,2017-11-24,女,苏州,江苏,CN,3,3771,2018-04-04,362
45839,2011-07-03,2011-07-03,女,北京,北京,CN,2,2340,2018-06-26,279
34121,2018-03-10,2018-09-19,女,哈尔滨,黑龙江,CN,2,2222,2018-12-30,92
7306,2018-02-10,2018-02-10,男,HONG KONG,-,HK,5,2065,2019-02-12,48
26233,2018-03-14,2018-07-23,女,太原市,山西省,CN,4,3522,2018-10-10,173
62013,2017-10-14,2017-10-15,男,沈阳,辽宁,CN,3,1947,2018-11-24,128
54487,2017-10-16,2018-04-05,男,郑州,河南,CN,3,2661,2018-12-13,109
17496,2016-04-16,2016-06-16,男,武汉,湖北,CN,3,2395,2018-09-14,199
873,2011-10-15,2012-02-16,女,深圳,广东,CN,2,1886,2018-06-22,283
47385,2010-09-05,2018-08-23,男,上海,上海,CN,2,2748,2019-02-20,40
35651,2012-07-06,2012-07-06,女,延吉,吉林,CN,3,3041,2019-01-23,68
47628,2012-08-29,2018-08-16,女,杭州,浙江,CN,2,2395,2019-03-12,20
20027,2018-01-19,2018-02-21,女,广州,广东,CN,3,2562,2018-07-15,260
52482,2018-03-16,2018-03-16,男,厦门,福建,CN,3,1701,2018-10-14,169
17674,2011-08-16,2011-08-16,女,大连,辽宁,CN,2,1630,2018-08-22,222
1598,2016-11-27,2017-10-21,女,佛山,广东,CN,4,3647,2018-11-10,142
13628,2015-05-28,2015-09-05,女,北京,北京,CN,2,3100,2018-05-12,324
38888,2012-12-11,2012-12-11,男,,北京,CN,2,1810,2019-01-04,87
53,2015-02-23,2018-11-21,女,大连,辽宁,CN,2,2823,2019-01-22,69
55634,2016-07-04,2016-09-13,女,大连,辽宁,CN,3,1953,2018-10-23,160
28660,2017-01-13,2017-10-01,女,广州,广东,CN,4,2192,2018-08-03,241
19160,2011-12-12,2012-12-01,男,北京,北京,CN,3,3833,2019-03-31,1
3640,2013-10-01,2019-03-07,男,深圳,广东,CN,2,5342,2019-03-11,21
43490,2018-02-27,2018-07-15,男,上海,无,CN,2,3934,2018-07-29,246
54473,2017-09-19,2018-06-07,女,东莞,广东,CN,2,3934,2018-06-18,287
9066,2016-09-18,2018-04-09,女,郑州,河南,CN,2,2332,2018-04-09,357
61523,2018-03-01,2019-02-25,女,和田,新疆,CN,2,3114,2019-02-26,34
28930,2018-01-14,2018-07-15,男,上海,上海,CN,2,2188,2019-01-20,71
56934,2013-01-14,2013-01-14,男,深圳,广东,CN,2,2930,2018-11-10,142
43084,2017-10-29,2017-10-29,女,北京,北京,CN,2,2610,2018-10-30,153
31865,2016-01-26,2016-01-26,男,洛阳,河南,CN,2,1890,2018-12-28,94
57194,2013-11-13,2018-09-23,男,.,北京,CN,2,3292,2018-09-23,190
33848,2017-11-03,2017-11-05,女,上海,上海,CN,2,2647,2019-01-26,65
43248,2017-11-19,2017-11-19,男,郑州市,河南省,CN,2,1549,2018-08-28,216
18862,2011-06-06,2011-08-03,女,北京,北京,CN,2,2390,2018-07-20,255
7520,2015-07-14,2016-01-17,男,上海,,CN,2,2207,2019-03-12,20
13843,2017-11-28,2018-02-27,男,重庆,重庆,CN,2,1539,2019-01-04,87
33999,2017-11-11,2017-11-11,男,-,-,CN,2,1769,2018-09-02,211
3364,2011-06-18,2011-06-18,男,长春,吉林,CN,2,1866,2018-04-24,342
61628,2015-08-01,2015-10-12,女,北京,北京,CN,3,2061,2018-07-15,260
32065,2016-09-19,2016-09-25,男,大连,辽宁,CN,2,2413,2018-11-22,130
12204,2013-04-17,2013-04-17,女,上海,上海,CN,2,2420,2018-09-20,193
56552,2012-05-31,2012-06-08,男,上海,上海,CN,2,1622,2018-07-28,247
19365,2012-06-07,2012-07-02,男,厦门,福建,CN,3,1710,2018-09-23,190
62850,2013-07-28,2013-07-28,男,北京,北京,CN,4,4450,2018-05-29,307
407,2017-07-31,2018-12-12,女,广州,广东,CN,2,2572,2018-12-16,106
37066,2012-03-03,2018-12-26,男,珠海,广东,CN,2,2572,2018-12-30,92
12179,2013-04-23,2017-05-26,女,南宁,广西,CN,2,3260,2018-08-02,242
45430,2017-07-21,2017-09-17,女,汕头,广东,CN,3,3045,2019-02-14,46
40102,2014-04-18,2014-04-18,男,如皋,江苏,CN,2,2616,2018-09-25,188
62587,2011-10-08,2011-12-11,男,沈阳市,辽宁省,CN,2,3584,2018-12-04,118
25998,2016-05-14,2016-10-23,男,大连,辽宁,CN,2,2085,2019-01-21,70
48525,2014-01-04,2014-01-04,女,广州市,广东,CN,2,2310,2018-08-16,228
16926,2016-06-29,2016-06-29,女,沈阳市,辽宁省,CN,2,4382,2018-12-18,104
13343,2014-10-24,2014-12-24,女,成都,四川,CN,2,2337,2018-11-12,140
12651,2013-10-09,2013-10-09,男,北京,北京,CN,2,1712,2019-03-02,30
24104,2017-03-13,2017-03-20,女,郑州,河南,CN,2,2363,2018-07-20,255
11559,2013-12-09,2013-12-29,男,FUKUOKA,FUKUOKA,JP,2,2871,2019-03-03,29
4503,2016-01-03,2016-03-22,男,北京,北京市,CN,3,3804,2018-08-30,214
58333,2014-12-09,2014-12-09,男,上海,上海,CN,3,2090,2018-05-15,321
27450,2017-06-26,2017-08-02,男,大连,辽宁,CN,2,1567,2018-06-22,283
51168,2016-11-04,2017-09-12,男,银川,宁夏,CN,2,2755,2019-03-03,29
18238,2015-11-29,2018-08-03,男,广州,广东,CN,2,2780,2018-09-17,196
26479,2016-05-07,2016-05-07,男,塔成,新疆,CN,3,2215,2018-09-05,208
27295,2016-03-31,2017-06-23,男,广州,广东,CN,3,2888,2018-05-30,306
49143,2014-07-03,2014-07-03,男,广州,广东省,US,2,3177,2018-10-22,161
23203,2016-09-15,2016-09-15,女,昆明,昆明,CN,2,1724,2018-06-12,293
12900,2014-11-10,2014-11-10,男,南京,江苏,CN,2,2523,2019-01-01,90
25414,2018-03-16,2018-07-21,男,上海,上海,CN,2,2356,2018-09-19,194
12791,2015-07-01,2016-01-16,男,长沙,湖南,CN,5,3604,2019-02-01,59
38841,2012-12-12,2018-08-24,女,北京,北京,CN,2,1866,2018-12-07,115
23197,2016-03-28,2016-03-28,女,武汉,湖北,CN,2,1890,2018-04-17,349
1264,2013-08-27,2013-11-01,女,深圳,广东,CN,2,4044,2018-08-01,243
13058,2014-08-29,2015-01-24,女,汕头,广东,CN,5,2976,2019-02-15,45
8918,2013-01-03,2013-03-14,男,阿克苏,新疆,CN,2,1714,2019-02-18,42
52329,2018-01-01,2018-01-01,男,深圳,广东,CN,2,2632,2018-04-15,351
45470,2017-10-16,2018-07-24,男,北京,北京,CN,2,1782,2018-11-15,137
34412,2018-02-07,2018-02-07,男,新丰,广东,CN,3,2616,2018-07-29,246
60522,2017-12-19,2018-03-21,男,北京,北京,CN,2,2121,2018-09-19,194
48102,2013-04-23,2013-04-23,男,北京,北京,CN,2,1868,2019-01-12,79
44689,2011-10-26,2011-10-27,男,北京,,CN,2,1630,2018-09-22,191
47881,2013-02-01,2018-10-29,男,桂林,广西,CN,2,2657,2019-02-20,40
11777,2012-10-16,2014-10-17,男,杭州,浙江,CN,2,2410,2018-04-18,348
21028,2013-11-23,2013-11-23,男,厦门,福建,CN,3,1701,2018-12-04,118
8645,2012-07-17,2012-07-17,男,延边,吉林,CN,3,3906,2018-12-22,100
41258,2016-08-13,2016-08-13,女,南京,江苏,CN,3,3962,2019-01-21,70
58551,2015-03-01,2015-04-17,男,南京,江苏,CN,2,2158,2018-07-03,272
27,2014-10-29,2017-07-31,男,大连,辽宁,CN,2,1630,2018-09-17,196
25505,2018-02-21,2018-02-21,女,HKG,HKG,CN,2,2190,2018-04-09,357
56357,2010-08-16,2013-08-14,男,,,SG,2,3156,2018-05-20,316
50540,2016-07-13,2016-07-16,男,上海,-,CN,3,3639,2018-12-08,114
19262,2012-03-16,2018-12-21,男,兴宁,广东,CN,2,3521,2018-12-30,92
40910,2015-12-05,2015-12-07,男,苏州,江苏,CN,2,2258,2018-06-25,280
23867,2017-04-28,2017-04-28,男,北京,北京,CN,2,3542,2019-02-17,43
30754,2016-01-10,2016-01-12,男,Dongdaemun-gu,Seoul,KR,4,2316,2019-01-28,63
36164,2016-01-13,2019-03-16,女,武汉,湖北,CN,3,2395,2019-03-29,3
41987,2016-12-18,2018-11-29,男,武汉,湖北,CN,3,2283,2019-02-16,44
47925,2013-02-08,2013-02-24,男,上海,上海,CN,2,1622,2018-11-16,136
36487,2018-02-12,2018-09-04,女,上海,上海,CN,3,3263,2019-03-18,14
11723,2012-10-19,2013-10-07,女,北京,北京,CN,2,3934,2018-04-06,360
39311,2013-05-25,2013-09-13,男,东莞,广东,CN,2,2892,2019-03-15,17
44176,2015-03-26,2015-12-29,男,北京,,CN,2,1723,2018-12-01,121
27283,2016-02-01,2018-10-17,男,南京,江苏,CN,2,2060,2019-03-20,12
36602,2011-02-09,2011-02-09,男,深圳,广东,CN,2,1845,2018-11-29,123
22622,2015-06-21,2016-05-11,男,,,CN,2,1866,2019-03-25,7
38825,2012-12-26,2013-05-02,女,北京,北京,CN,2,2788,2018-08-10,234
28340,2013-11-19,2014-01-04,男,贵阳,贵州,CN,2,1744,2018-10-06,177
6287,2018-01-16,2018-01-16,男,南京,江苏,CN,2,2605,2018-04-18,348
49310,2016-12-24,2016-12-24,女,桂林,广西,CN,4,2160,2018-08-17,227
21022,2013-01-23,2013-01-23,男,晋江,福建,CN,2,1820,2019-03-27,5
16355,2018-02-02,2018-10-31,男,上海,上海,CN,2,2752,2019-03-02,30
51914,2017-08-26,2018-10-17,男,武汉,湖北,CN,3,3232,2019-03-16,16
54335,2016-09-13,2018-02-07,男,大连,辽宁,CN,3,3272,2018-10-27,156
59350,2016-05-14,2016-05-16,男,上海,上海,CN,2,2682,2018-05-21,315
22169,2016-02-14,2017-02-11,男,Gyeonggi-do,Gwangmyeong-si,KR,2,2030,2018-06-09,296
33971,2017-10-25,2017-12-08,男,广州,广东省,CN,3,2051,2018-08-12,232
23951,2017-12-26,2018-06-24,女,大分县,中津,JP,3,2792,2019-02-28,32
50888,2017-03-22,2017-03-22,男,佛山,广东,CN,2,2750,2018-11-06,146
40613,2015-06-10,2015-09-07,女,上海,上海,CN,2,2750,2018-11-27,125
1421,2015-09-13,2016-01-10,女,北京,北京,CN,2,1623,2018-11-01,151
31580,2015-08-15,2015-08-15,男,.,上海,CN,2,2748,2019-03-10,22
37827,2017-10-17,2018-03-22,男,广州,广东,CN,4,2601,2018-04-05,361
34204,2018-01-13,2018-02-09,男,广州,广东,CN,2,2935,2018-10-15,168
43856,2016-03-26,2018-08-28,女,长春,吉林,CN,2,3524,2019-03-28,4
21871,2016-04-05,2018-10-28,男,焦作,河南,CN,3,3298,2019-03-18,14
26221,2018-01-19,2018-01-20,女,沈阳,辽宁,CN,2,1298,2018-06-26,279
27203,2016-01-04,2018-05-15,男,沈阳市,辽宁,CN,2,1298,2018-09-29,184
1748,2017-07-21,2017-08-27,女,广州,广东,CN,3,4011,2018-09-18,195
31517,2015-06-23,2015-06-23,女,沈阳,辽宁,CN,3,2904,2018-11-09,143
28657,2017-01-16,2018-02-15,男,南海,广东,CN,2,2387,2018-04-28,338
52463,2018-02-27,2018-04-05,男,青岛,山东,CN,2,2222,2018-06-16,289
38891,2012-12-19,2018-05-25,男,成都,四川,CN,2,2094,2018-05-27,309
21660,2013-08-22,2013-12-01,男,广州,广东,CN,2,2616,2018-08-03,241
54061,2014-01-30,2018-04-18,男,福州,福建,CN,2,1526,2018-10-18,165
7351,2018-03-26,2018-03-26,男,大连,辽宁,CN,6,3474,2019-02-18,42
5997,2017-02-16,2017-02-16,男,武汉,湖北,CN,2,2006,2019-03-05,27
11653,2012-12-02,2012-12-29,男,汕头,广东,CN,2,2092,2018-05-01,335
11317,2010-10-15,2010-12-03,女,深圳,广东,CN,2,2422,2019-03-05,27
1434,2015-10-12,2018-12-19,女,深圳,广东,CN,2,2017,2019-02-05,55
58703,2015-07-12,2015-07-12,男,上海市,,CN,3,2422,2019-03-29,3
12583,2015-03-31,2015-03-31,男,大连,辽宁,CN,3,2361,2018-09-29,184
43004,2017-08-26,2017-08-26,男,泰兴市,江苏省,CN,2,2331,2019-03-11,21
4342,2014-10-30,2014-10-30,男,天津,天津,CN,2,2378,2018-06-27,278
13445,2015-02-13,2016-04-11,男,上海,上海,CN,2,2069,2019-03-22,10
27671,2011-02-25,2019-01-17,男,温州,温州,CN,2,2030,2019-01-23,68
20645,2015-05-21,2015-05-21,女,武汉市,湖北省,CN,2,2266,2018-07-03,272
1662,2017-01-30,2017-01-30,女,南京,江苏,CN,4,3143,2018-07-22,253
59026,2016-03-09,2016-03-12,男,SHENGZHEN,GUANGDONG,CN,2,2817,2018-05-23,313
41885,2016-11-26,2017-02-22,男,西安,陕西,CN,3,1938,2018-09-12,201
36053,2015-06-28,2017-01-27,男,大连,辽宁,CN,4,3022,2018-06-14,291
9218,2016-07-08,2018-09-02,男,北京,北京,CN,2,2253,2018-09-22,191
61543,2015-03-01,2015-03-01,男,沈阳,辽宁,CN,2,1659,2018-04-17,349
7107,2017-11-11,2017-11-25,男,珠海,广东,CN,3,3885,2018-07-07,268
25552,2018-03-11,2018-03-11,男,武汉市,湖北,CN,3,4380,2018-12-09,113
45538,2018-02-13,2018-04-16,女,无锡市,江苏,CN,2,1622,2018-04-30,336
20535,2012-05-29,2018-08-15,男,兰州,甘肃,CN,2,1927,2018-08-17,227
45547,2018-03-17,2018-05-08,女,杭州市,浙江,CN,2,3434,2018-05-14,322
44214,2018-01-14,2018-03-21,女,哈尔滨,黑龙江,CN,2,2857,2018-07-22,253
4687,2016-11-14,2016-11-14,女,昆明,云南,CN,2,1935,2019-02-02,58
13681,2016-11-14,2016-11-14,男,昆明,云南,CN,2,1935,2019-02-02,58
38969,2013-04-03,2018-10-15,男,广州,广东,CN,2,1782,2019-01-04,87
29540,2012-07-16,2012-07-16,男,广州,广东,CN,3,2619,2019-03-19,13
1902,2018-01-06,2018-07-10,男,南安,福建,CN,3,2063,2018-09-22,191
35396,2016-09-02,2016-09-04,男,.,北京,CN,2,2749,2018-12-29,93
38226,2010-08-02,2011-02-21,男,厦门,福建,CN,3,1701,2018-07-05,270
46465,2015-04-17,2016-06-27,男,上海,上海,CN,3,1795,2018-07-01,274
53371,2015-11-12,2018-05-22,男,库尔勒,新疆,CN,3,3004,2018-06-01,304
41478,2016-06-22,2016-06-22,男,Dongdaemun-gu,Seoul,KR,5,2900,2019-02-17,43
46667,2016-09-24,2016-11-16,男,广州,广东,CN,2,3044,2019-01-27,64
27838,2011-07-22,2011-07-22,女,广州,广东,CN,2,3934,2018-12-19,103
29609,2012-10-07,2016-11-20,男,广州,广东,CN,2,3934,2018-11-03,149
50182,2017-06-29,2017-10-09,女,长沙,湖南,CN,4,2708,2018-05-24,312
54037,2013-07-16,2013-07-16,女,沈阳,辽宁,CN,3,3877,2018-07-01,274
17296,2015-12-14,2016-09-18,女,哈尔滨,黑龙江,CN,2,2020,2018-12-11,111
62810,2013-11-23,2018-06-22,男,HRB,,CN,2,2020,2018-11-01,151
62835,2013-04-21,2013-04-21,男,哈尔滨,黑龙江,CN,2,2020,2019-03-23,9
54073,2014-08-18,2014-12-15,男,广州,广东,CN,3,2367,2018-11-22,130
20195,2010-02-09,2010-05-27,女,,,CN,2,4154,2018-05-29,307
28981,2018-02-11,2018-04-21,男,深圳,广东,CN,2,4154,2018-04-22,344
39747,2013-12-07,2013-12-07,男,上海,上海,CN,2,4154,2018-05-22,314
19491,2014-07-26,2015-01-21,男,北京,北京,CN,3,2283,2019-01-01,90
8693,2013-10-21,2013-10-21,男,大连,辽宁,CN,3,1737,2018-10-25,158
140,2015-12-13,2016-06-21,男,沈阳,辽宁,CN,3,1877,2018-10-20,163
1652,2017-02-20,2017-03-25,男,,,HK,3,1641,2018-05-13,323
17633,2010-10-25,2011-04-13,男,沈阳市,辽宁省,CN,2,4273,2018-11-09,143
30298,2014-01-06,2015-11-09,男,南京,江苏,CN,3,2677,2019-03-25,7
24062,2017-03-19,2018-01-28,男,北京,北京,CN,2,1522,2018-10-31,152
25650,2018-03-22,2018-04-28,男,广州,广东,CN,3,2387,2018-06-03,302
269,2016-07-30,2019-03-21,男,广州,广东,CN,2,2616,2019-03-23,9
24937,2017-10-31,2018-08-27,男,上海,上海,CN,2,2616,2018-08-28,216
30588,2014-06-12,2018-10-31,女,广州,广东,CN,2,2616,2018-11-01,151
47155,2010-02-18,2013-10-20,女,,,CN,2,2616,2018-12-21,101
59347,2016-03-18,2016-04-09,男,上海,上海,CN,2,2616,2019-03-14,18
58931,2016-01-22,2018-08-31,男,昆明,云南,CN,2,1718,2018-09-02,211
20940,2013-04-24,2017-07-15,男,珠海,广东,CN,2,3484,2018-12-23,99
18577,2017-10-16,2019-01-14,女,广州,广东,CN,2,3820,2019-01-19,72
49483,2015-04-28,2015-08-16,男,昆明,云南,CN,6,2181,2019-01-24,67
5730,2016-08-02,2016-08-02,男,郑州,河南,CN,2,1896,2018-12-28,94
36767,2011-06-27,2012-08-16,男,天津,天津,CN,2,3862,2018-11-24,128
18341,2016-01-24,2016-02-24,男,株洲市,湖南,CN,4,3212,2019-03-29,3
15896,2018-02-12,2018-02-12,男,阜阳,安徽,CN,2,3058,2018-04-26,340
27548,2017-12-26,2018-10-31,女,大连,辽宁,CN,3,3256,2018-12-26,96
3218,2013-08-16,2014-08-23,女,长沙,湖南,CN,4,2416,2018-05-04,332
3522,2014-07-28,2015-07-20,男,武汉,湖北,CN,2,2088,2019-01-25,66
18525,2017-06-26,2018-02-27,男,宁波,浙江,CN,2,2527,2018-07-11,264
33759,2017-12-07,2018-05-28,男,湘潭,湖南,CN,2,2033,2018-07-17,258
10595,2016-12-03,2017-01-23,男,北京,北京,CN,2,2025,2019-02-05,55
14590,2016-12-28,2017-01-17,男,大连,辽宁,CN,2,1489,2019-03-22,10
1961,2018-03-04,2019-01-21,女,西安,陕西,CN,2,2758,2019-02-23,37
15344,2018-01-04,2018-03-19,女,HKG,HKG,HK,2,2117,2018-11-29,123
42306,2018-01-04,2018-03-19,男,HK,HK,CN,2,2117,2018-11-29,123
34526,2015-01-16,2015-01-18,男,成都,四川,CN,2,2995,2019-01-06,85
34984,2017-04-27,2017-05-05,男,沈阳市,辽宁省,CN,2,2995,2018-12-21,101
5202,2018-03-20,2018-03-20,男,成都,四川,CN,3,2606,2018-07-11,264
18545,2017-08-14,2018-02-16,男,武汉市,湖北,CN,6,2874,2019-03-10,22
57346,2013-05-23,2018-10-11,男,北京,北京,CN,2,2309,2019-02-28,32
33986,2017-09-25,2017-10-06,男,淮北,安徽省,CN,3,3237,2018-07-09,266
28873,2017-11-20,2019-01-03,女,上海,上海,CN,2,2085,2019-01-04,87
52697,2014-11-05,2018-10-30,男,抚顺,辽宁,CN,2,2004,2018-11-09,143
7379,2018-02-24,2018-06-10,女,北京,北京,CN,3,1898,2019-02-12,48
19700,2016-07-17,2018-05-13,男,江门,广东,CN,4,3275,2019-03-26,6
37133,2012-04-11,2015-01-20,女,黄石,湖北,CN,2,2157,2019-02-24,36
58098,2014-03-18,2018-08-07,男,深圳,广东,CN,2,2752,2018-10-16,167
5257,2016-07-19,2016-07-21,男,北京,北京,CN,2,1589,2019-02-13,47
14427,2016-12-07,2017-03-17,男,大连,辽宁,CN,2,2864,2019-03-26,6
21476,2013-06-28,2018-10-24,男,南平,福建,CN,3,2120,2018-10-28,155
55679,2016-09-25,2018-11-08,男,北京,北京,CN,2,2352,2019-01-26,65
61387,2018-02-11,2018-02-11,女,北京,.,CN,3,5565,2018-10-11,172
7347,2018-02-27,2018-02-27,女,北京,.,CN,2,1559,2018-04-06,360
6899,2017-12-15,2017-12-15,男,博州,新疆,CN,2,2660,2018-05-27,309
12006,2013-08-02,2018-10-25,男,广州,广东,CN,3,2924,2019-03-29,3
39918,2014-02-16,2015-08-23,女,北京,北京,CN,2,1582,2018-07-27,248
11527,2012-06-22,2012-12-05,男,,,HK,2,2337,2018-04-16,350
23797,2016-09-01,2018-11-30,女,上海,上海,CN,2,2195,2019-03-03,29
22083,2014-02-07,2014-02-07,女,大连,辽宁,CN,3,1887,2018-09-17,196
47833,2012-11-07,2012-12-13,男,台北,,TW,3,3947,2018-11-28,124
37968,2018-03-14,2018-03-22,男,广州,广东,CN,2,3834,2018-04-21,345
27979,2011-10-20,2011-12-24,男,番禺,广东,CN,3,1701,2019-03-16,16
43222,2018-02-11,2018-04-14,男,,,TW,2,1440,2018-04-19,347
6127,2017-03-16,2018-04-12,男,北京,北京,CN,2,1939,2018-09-26,187
52998,2017-07-27,2017-07-27,男,本溪市,辽宁省,CN,3,3841,2018-09-14,199
18514,2017-05-29,2018-05-14,男,广州,广东,CN,3,1642,2018-11-17,135
9326,2017-04-24,2017-07-25,女,广州,广东,CN,2,2616,2018-05-21,315
20069,2018-02-12,2018-07-20,女,上海,上海,CN,2,2616,2019-03-13,19
36430,2017-09-11,2018-05-02,男,广州,广东,CN,2,2616,2018-05-08,328
47087,2009-12-10,2010-04-13,女,广州市,广东省,CN,2,2616,2019-01-05,86
56507,2015-05-13,2015-05-13,男,上海,,CN,2,2765,2018-07-05,270
50373,2017-05-10,2017-05-10,男,Dong-gu,Incheon,KR,3,2089,2018-11-16,136
45446,2017-08-19,2017-08-19,男,海口,海南,CN,2,1481,2018-11-10,142
22275,2014-07-16,2014-10-02,男,深圳,广东,CN,2,3071,2018-11-16,136
56968,2012-12-24,2013-05-16,男,惠阳,广东,CN,2,3151,2019-03-24,8
14684,2016-08-25,2016-08-30,男,深圳,广东,CN,3,3517,2018-04-24,342
29284,2010-08-16,2010-08-16,男,广州,广东,CN,3,3044,2018-06-05,300
49217,2015-02-09,2015-02-09,女,北京,北京,CN,3,4097,2019-03-28,4
45509,2017-12-26,2018-08-06,男,广州,广东,CN,3,3624,2019-02-15,45
58588,2015-04-10,2018-05-06,男,北海,广西,CN,2,2486,2018-05-07,329
48524,2014-02-09,2014-02-09,男,上海,上海,CN,2,4222,2018-12-28,94
11471,2012-04-27,2012-05-23,男,江都,江苏,CN,2,2158,2018-09-30,183
29254,2010-07-29,2011-06-22,男,北京,北京,CN,2,2234,2019-01-28,63
19755,2016-09-29,2017-01-19,男,杭州,浙江,CN,3,3353,2019-01-24,67
50523,2017-03-14,2017-03-16,男,郑州,河南省,CN,3,3718,2018-09-04,209
8257,2015-06-06,2015-06-06,男,库尔勒,新疆,CN,2,3215,2019-01-08,83
18475,2017-03-15,2019-01-27,男,广州,广东,CN,2,2180,2019-03-30,2
40330,2014-12-13,2014-12-13,男,广州,广州,CN,3,2898,2018-08-04,240
36508,2018-03-21,2019-01-18,男,深圳市,广东,CN,2,2390,2019-03-09,23
38812,2013-03-11,2013-05-31,男,昆明,云南,CN,5,2239,2019-03-01,31
50269,2016-07-03,2016-07-14,男,哈尔滨,黑龙江,CN,2,2430,2019-03-06,26
23878,2016-11-19,2017-08-04,女,南海`,南海,CN,2,1720,2018-04-17,349
